id,wholesaler_id,retailer_id,buyer_type,shipping_type,order_type,book_time,last_status,last_status_time,anomaly_label,trx_time,trx_date,line_count,line_hms,qty,qty_hms,value,value_hms,ts
3800095,132104,109607,retailer,pick-up,app,6/22/2020 12:10,siap-diambil,8/7/2020 14:23,0,2020-06-22 12:10:00,20200622,15,11,390.0,390.0,9271000,9271000,1592827800.0
3800146,239706,80354,retailer,same-day,app,6/22/2020 12:12,selesai,6/25/2020 12:20,0,2020-06-22 12:12:00,20200622,5,5,30.0,30.0,475650,475650,1592827920.0
3481106,54241,10418,retailer,pick-up,otc,6/1/2020 15:12,selesai,6/4/2020 17:31,0,2020-06-01 15:12:00,20200601,21,1,320.0,6.0,1839900,95100,1591024320.0
3481121,138175,152632,retailer,pick-up,app,6/1/2020 15:14,selesai,6/12/2020 17:26,0,2020-06-01 15:14:00,20200601,17,4,82.0,35.0,1095000,620500,1591024440.0
3481574,54334,3175,retailer,pick-up,app,6/1/2020 15:50,selesai,6/2/2020 20:57,0,2020-06-01 15:50:00,20200601,28,8,48.0,15.0,840400,271650,1591026600.0
3481606,137121,95642,retailer,pick-up,app,6/1/2020 15:54,selesai,6/3/2020 8:00,0,2020-06-01 15:54:00,20200601,1,0,10.0,0.0,165000,0,1591026840.0
3481621,136345,209634,retailer,pick-up,app,6/1/2020 15:55,selesai,6/2/2020 16:01,0,2020-06-01 15:55:00,20200601,7,2,27.0,6.0,664000,112500,1591026900.0
3482089,58205,37374,retailer,same-day,app,6/1/2020 16:37,pesanan-diterima,9/3/2020 21:00,0,2020-06-01 16:37:00,20200601,6,3,33.0,20.0,517000,472500,1591029420.0
3482091,150878,172446,retailer,pick-up,app,6/1/2020 16:38,selesai,6/3/2020 12:24,0,2020-06-01 16:38:00,20200601,11,4,37.0,11.0,413200,194600,1591029480.0
3482106,56155,168521,retailer,pick-up,app,6/1/2020 16:39,selesai,6/2/2020 6:59,0,2020-06-01 16:39:00,20200601,3,0,40.0,0.0,92500,0,1591029540.0
3482140,54610,39277,retailer,pick-up,app,6/1/2020 16:43,selesai,6/3/2020 6:18,0,2020-06-01 16:43:00,20200601,11,3,362.0,50.0,3722775,870500,1591029780.0
3482223,53859,9510,retailer,pick-up,app,6/1/2020 16:52,selesai,6/15/2020 16:27,0,2020-06-01 16:52:00,20200601,8,3,85.0,30.0,1792000,549500,1591030320.0
3800578,137748,253675,retailer,pick-up,app,6/22/2020 12:30,selesai,6/26/2020 9:44,0,2020-06-22 12:30:00,20200622,7,0,146.0,0.0,1104000,0,1592829000.0
3800582,132183,113876,retailer,same-day,app,6/22/2020 12:30,selesai,6/23/2020 12:33,0,2020-06-22 12:30:00,20200622,2,0,6.0,0.0,113000,0,1592829000.0
3800597,57646,21794,retailer,pick-up,app,6/22/2020 12:31,siap-diambil,6/23/2020 10:48,0,2020-06-22 12:31:00,20200622,22,8,200.0,90.0,3673000,1613500,1592829060.0
3800631,232623,1102634,retailer,pick-up,app,6/22/2020 12:33,siap-diambil,6/23/2020 14:48,0,2020-06-22 12:33:00,20200622,3,0,26.0,0.0,126000,0,1592829180.0
3492938,59134,14874,retailer,pick-up,app,6/2/2020 14:16,selesai,6/3/2020 12:45,0,2020-06-02 14:16:00,20200602,5,0,27.0,0.0,772500,0,1591107360.0
3492955,54584,30217,retailer,same-day,app,6/2/2020 14:17,selesai,6/2/2020 17:29,0,2020-06-02 14:17:00,20200602,33,7,327.0,51.0,3830450,1138750,1591107420.0
3800731,53834,1108279,retailer,pick-up,otc,6/22/2020 12:37,selesai,6/22/2020 12:37,0,2020-06-22 12:37:00,20200622,5,5,5.0,5.0,96350,96350,1592829420.0
3493387,58205,41068,retailer,same-day,app,6/2/2020 14:43,selesai,6/6/2020 9:04,0,2020-06-02 14:43:00,20200602,17,5,157.0,65.0,3019000,1373000,1591108980.0
3493404,233327,144236,retailer,same-day,app,6/2/2020 14:44,selesai,6/2/2020 16:57,0,2020-06-02 14:44:00,20200602,5,3,53.0,31.0,1580000,1022000,1591109040.0
3494893,58496,1104058,retailer,pick-up,otc,6/2/2020 16:16,selesai,6/2/2020 16:16,0,2020-06-02 16:16:00,20200602,4,0,800.0,0.0,772000,0,1591114560.0
3495010,56523,52871,retailer,same-day,app,6/2/2020 16:26,selesai,6/4/2020 11:53,0,2020-06-02 16:26:00,20200602,25,5,114.0,10.0,633975,144475,1591115160.0
3774861,54022,247339,retailer,pick-up,otc,6/20/2020 16:23,selesai,6/20/2020 16:23,0,2020-06-20 16:23:00,20200620,4,1,6.0,1.0,38192,11475,1592670180.0
3774893,139238,125964,retailer,pick-up,app,6/20/2020 16:25,selesai,6/21/2020 15:10,0,2020-06-20 16:25:00,20200620,3,2,9.0,7.0,317200,183200,1592670300.0
3774925,171800,240204,retailer,pick-up,otc,6/20/2020 16:28,selesai,6/20/2020 16:28,0,2020-06-20 16:28:00,20200620,9,1,249.0,5.0,1030000,108000,1592670480.0
3774942,1131,237761,retailer,pick-up,otc,6/20/2020 16:29,selesai,6/27/2020 11:33,0,2020-06-20 16:29:00,20200620,3,3,9.0,9.0,166300,166300,1592670540.0
3691480,137698,100972,retailer,same-day,app,6/16/2020 8:09,selesai,6/20/2020 7:52,0,2020-06-16 08:09:00,20200616,33,0,780.0,0.0,8242000,0,1592294940.0
5265109,170543,38129,retailer,pick-up,app,8/29/2020 12:27,selesai,8/31/2020 12:01,0,2020-08-29 12:27:00,20200829,10,1,23.0,1.0,1161800,221000,1598704020.0
5265111,54486,226580,retailer,pick-up,app,8/29/2020 12:27,selesai,8/30/2020 19:43,0,2020-08-29 12:27:00,20200829,12,2,85.0,20.0,2001000,413000,1598704020.0
5414217,139096,87274,retailer,pick-up,app,9/5/2020 9:10,selesai,9/10/2020 9:03,0,2020-09-05 09:10:00,20200905,22,4,398.0,35.0,1869500,661500,1599297000.0
5414219,137986,159859,retailer,pick-up,app,9/5/2020 9:10,selesai,9/5/2020 11:26,0,2020-09-05 09:10:00,20200905,13,3,847.0,24.0,2931500,494500,1599297000.0
5414234,137919,267013,retailer,same-day,app,9/5/2020 9:11,selesai,9/9/2020 7:38,0,2020-09-05 09:11:00,20200905,24,1,606.0,5.0,3244212,80000,1599297060.0
5414268,158875,29272,retailer,same-day,app,9/5/2020 9:12,selesai,9/11/2020 22:28,0,2020-09-05 09:12:00,20200905,6,1,355.0,100.0,3060500,2205000,1599297120.0
5414302,54459,63611,retailer,pick-up,app,9/5/2020 9:13,selesai,9/5/2020 14:46,0,2020-09-05 09:13:00,20200905,6,4,8.0,5.0,1255700,797500,1599297180.0
5414336,238758,1099597,retailer,pick-up,app,9/5/2020 9:14,selesai,9/5/2020 11:40,0,2020-09-05 09:14:00,20200905,10,3,26.0,6.0,371000,105900,1599297240.0
5414351,57951,28849,retailer,pick-up,app,9/5/2020 9:14,siap-diambil,9/7/2020 15:39,0,2020-09-05 09:14:00,20200905,1,1,1.0,1.0,220500,220500,1599297240.0
5398207,130481,75126,retailer,pick-up,app,9/4/2020 13:03,selesai,9/16/2020 15:09,0,2020-09-04 13:03:00,20200904,1,1,10.0,10.0,114000,114000,1599224580.0
5404544,54197,3975,retailer,pick-up,app,9/4/2020 16:48,siap-diambil,9/5/2020 8:08,0,2020-09-04 16:48:00,20200904,1,1,5.0,5.0,78000,78000,1599238080.0
5386609,164729,1103824,retailer,pick-up,app,9/4/2020 5:34,selesai,9/5/2020 20:00,0,2020-09-04 05:34:00,20200904,32,1,430.0,10.0,2448500,117500,1599197640.0
5386628,57630,30980,retailer,pick-up,otc,9/4/2020 5:41,selesai,9/4/2020 5:41,0,2020-09-04 05:41:00,20200904,2,0,36.0,0.0,65000,0,1599198060.0
5386658,141602,72826,retailer,pick-up,app,9/4/2020 5:47,pesanan-diterima,9/16/2020 5:41,0,2020-09-04 05:47:00,20200904,5,5,17.0,17.0,516250,516250,1599198420.0
5438270,54610,255469,retailer,next-day,app,9/6/2020 16:11,selesai,9/9/2020 18:58,0,2020-09-06 16:11:00,20200906,32,7,538.0,70.0,6786000,1452000,1599408660.0
5438319,56539,42308,retailer,pick-up,app,9/6/2020 16:16,selesai,9/7/2020 13:51,0,2020-09-06 16:16:00,20200906,5,5,50.0,50.0,870350,870350,1599408960.0
5190171,53744,26954,retailer,pick-up,app,8/26/2020 9:09,konfirmasi-perubahan,9/2/2020 17:39,0,2020-08-26 09:09:00,20200826,22,8,155.0,34.0,1826300,692900,1598432940.0
5190190,197027,103523,retailer,pick-up,app,8/26/2020 9:10,selesai,8/27/2020 8:02,0,2020-08-26 09:10:00,20200826,22,5,39.0,11.0,2883700,929000,1598433000.0
5059396,56945,149555,retailer,pick-up,app,8/20/2020 9:50,selesai,8/22/2020 9:09,0,2020-08-20 09:50:00,20200820,1,0,3.0,0.0,27000,0,1597917000.0
3689076,54584,206335,retailer,pick-up,otc,6/15/2020 23:25,selesai,6/15/2020 23:25,0,2020-06-15 23:25:00,20200615,1,0,25.0,0.0,1350000,0,1592263500.0
3689093,54444,92055,retailer,pick-up,otc,6/15/2020 23:32,selesai,6/15/2020 23:32,0,2020-06-15 23:32:00,20200615,2,0,30.0,0.0,495100,0,1592263920.0
3480404,143879,145244,retailer,same-day,app,6/1/2020 14:16,selesai,6/3/2020 11:01,0,2020-06-01 14:16:00,20200601,5,5,84.0,84.0,1611200,1611200,1591020960.0
3480421,53629,262741,retailer,pick-up,app,6/1/2020 14:17,siap-diambil,7/25/2020 11:39,0,2020-06-01 14:17:00,20200601,9,1,528.0,20.0,2521800,229000,1591021020.0
3480502,135291,154025,retailer,same-day,app,6/1/2020 14:21,selesai,6/17/2020 9:54,0,2020-06-01 14:21:00,20200601,13,11,250.0,230.0,5250000,4940000,1591021260.0
3689457,169334,76894,retailer,same-day,app,6/16/2020 5:15,selesai,6/17/2020 11:39,0,2020-06-16 05:15:00,20200616,11,7,125.0,55.0,1309745,866745,1592284500.0
3689627,175615,56418,retailer,pick-up,app,6/16/2020 5:57,selesai,6/20/2020 8:41,0,2020-06-16 05:57:00,20200616,5,0,10.0,0.0,1791500,0,1592287020.0
3767539,1136,487,retailer,same-day,app,6/20/2020 10:40,selesai,6/21/2020 6:59,0,2020-06-20 10:40:00,20200620,13,4,220.0,80.0,3624600,1429900,1592649600.0
3767639,56644,22595,retailer,same-day,app,6/20/2020 10:44,selesai,6/20/2020 19:18,0,2020-06-20 10:44:00,20200620,10,0,81.0,0.0,839700,0,1592649840.0
3572537,54042,41688,retailer,next-day,app,6/8/2020 11:11,selesai,6/11/2020 8:07,0,2020-06-08 11:11:00,20200608,20,1,308.0,10.0,2226630,158230,1591614660.0
3492972,53834,1103797,retailer,pick-up,otc,6/2/2020 14:18,selesai,6/2/2020 14:18,0,2020-06-02 14:18:00,20200602,2,1,2.0,1.0,296800,220000,1591107480.0
3492989,131672,126025,retailer,pick-up,app,6/2/2020 14:20,selesai,6/9/2020 19:42,0,2020-06-02 14:20:00,20200602,14,2,297.0,120.0,5085484,2523000,1591107600.0
3493002,54022,241350,retailer,pick-up,otc,6/2/2020 14:21,selesai,6/2/2020 14:21,0,2020-06-02 14:21:00,20200602,10,6,111.0,6.0,293840,111340,1591107660.0
3493138,54581,44129,retailer,pick-up,app,6/2/2020 14:29,siap-diambil,6/3/2020 10:52,0,2020-06-02 14:29:00,20200602,4,4,20.0,20.0,328500,328500,1591108140.0
3573190,135320,123777,retailer,pick-up,app,6/8/2020 11:37,selesai,6/8/2020 14:10,0,2020-06-08 11:37:00,20200608,4,4,42.0,42.0,835000,835000,1591616220.0
3573258,134903,87582,retailer,pick-up,app,6/8/2020 11:41,selesai,6/9/2020 11:19,0,2020-06-08 11:41:00,20200608,2,1,7.0,5.0,544500,138500,1591616460.0
3573392,1131,235628,retailer,pick-up,otc,6/8/2020 11:47,selesai,6/15/2020 11:40,0,2020-06-08 11:47:00,20200608,5,5,13.0,13.0,243200,243200,1591616820.0
3573407,55696,16397,retailer,next-day,app,6/8/2020 11:47,selesai,6/10/2020 16:18,0,2020-06-08 11:47:00,20200608,8,2,60.0,15.0,800000,284250,1591616820.0
3573426,176962,75001,retailer,pick-up,app,6/8/2020 11:48,selesai,6/10/2020 11:57,0,2020-06-08 11:48:00,20200608,9,1,96.0,5.0,750000,111000,1591616880.0
3573456,147289,31100,retailer,pick-up,app,6/8/2020 11:49,selesai,6/8/2020 21:00,0,2020-06-08 11:49:00,20200608,15,6,50.0,12.0,757800,212700,1591616940.0
3774691,55148,242297,retailer,pick-up,app,6/20/2020 16:14,selesai,7/6/2020 13:40,0,2020-06-20 16:14:00,20200620,31,2,102.0,2.0,676700,128050,1592669640.0
3774710,137141,323034,retailer,pick-up,app,6/20/2020 16:15,selesai,6/23/2020 22:48,0,2020-06-20 16:15:00,20200620,72,12,2141.0,528.0,18163300,10753800,1592669700.0
3800261,54022,247194,retailer,pick-up,otc,6/22/2020 12:17,selesai,6/22/2020 12:17,0,2020-06-22 12:17:00,20200622,4,3,4.0,3.0,119525,49525,1592828220.0
3800263,179193,195438,retailer,pick-up,otc,6/22/2020 12:17,selesai,6/22/2020 12:17,0,2020-06-22 12:17:00,20200622,5,2,12.0,3.0,232100,70800,1592828220.0
3800278,159897,1123923,retailer,pick-up,app,6/22/2020 12:17,selesai,6/22/2020 16:39,0,2020-06-22 12:17:00,20200622,16,1,37.0,5.0,546100,80000,1592828220.0
3800312,54022,243652,retailer,pick-up,otc,6/22/2020 12:19,selesai,6/22/2020 12:19,0,2020-06-22 12:19:00,20200622,4,2,5.0,2.0,54900,24800,1592828340.0
3566840,141891,85744,retailer,pick-up,app,6/8/2020 7:12,selesai,6/8/2020 13:28,0,2020-06-08 07:12:00,20200608,7,3,57.0,30.0,1314750,610750,1591600320.0
3566855,186730,1108845,retailer,pick-up,app,6/8/2020 7:13,selesai,6/9/2020 7:38,0,2020-06-08 07:13:00,20200608,19,3,33.0,4.0,403700,93200,1591600380.0
3566921,60134,43849,retailer,pick-up,app,6/8/2020 7:17,selesai,6/8/2020 16:44,0,2020-06-08 07:17:00,20200608,7,0,136.0,0.0,281500,0,1591600620.0
3566974,133278,77495,retailer,pick-up,app,6/8/2020 7:21,selesai,6/9/2020 9:19,0,2020-06-08 07:21:00,20200608,27,3,153.0,25.0,1098650,443250,1591600860.0
3691882,139675,217063,retailer,pick-up,app,6/16/2020 8:25,selesai,6/16/2020 11:40,0,2020-06-16 08:25:00,20200616,9,2,37.0,10.0,712800,192000,1592295900.0
3568310,137088,264337,retailer,pick-up,app,6/8/2020 8:26,selesai,6/12/2020 12:27,0,2020-06-08 08:26:00,20200608,8,2,65.0,20.0,1346500,422500,1591604760.0
3568325,134374,172268,retailer,pick-up,app,6/8/2020 8:27,selesai,6/9/2020 17:42,0,2020-06-08 08:27:00,20200608,9,2,27.0,7.0,499700,89300,1591604820.0
5331125,54449,952963,retailer,pick-up,app,9/1/2020 15:43,selesai,9/3/2020 11:39,0,2020-09-01 15:43:00,20200901,9,8,18.0,16.0,325200,305400,1598974980.0
5331159,59810,55810,retailer,next-day,app,9/1/2020 15:44,selesai,9/4/2020 17:23,0,2020-09-01 15:44:00,20200901,4,3,19.0,9.0,243500,153500,1598975040.0
5331659,139107,124796,retailer,pick-up,app,9/1/2020 16:04,selesai,9/10/2020 8:22,0,2020-09-01 16:04:00,20200901,11,11,184.0,184.0,3500700,3500700,1598976240.0
5331710,173243,174077,retailer,pick-up,otc,9/1/2020 16:06,selesai,9/1/2020 16:06,0,2020-09-01 16:06:00,20200901,19,2,76.0,20.0,1459000,497500,1598976360.0
5331727,55001,68042,retailer,pick-up,otc,9/1/2020 16:06,selesai,9/1/2020 16:06,0,2020-09-01 16:06:00,20200901,6,5,29.0,17.0,538900,417400,1598976360.0
5336390,1093878,1116594,retailer,pick-up,app,9/1/2020 21:36,selesai,9/5/2020 21:55,0,2020-09-01 21:36:00,20200901,15,0,256.0,0.0,769350,0,1598996160.0
5336471,227477,103734,retailer,pick-up,app,9/1/2020 21:43,selesai,9/9/2020 19:41,0,2020-09-01 21:43:00,20200901,5,5,40.0,40.0,411200,411200,1598996580.0
5336505,252378,123298,retailer,pick-up,app,9/1/2020 21:46,selesai,9/9/2020 10:43,0,2020-09-01 21:46:00,20200901,5,4,35.0,25.0,649000,427000,1598996760.0
5336554,135561,121201,retailer,pick-up,app,9/1/2020 21:51,selesai,9/9/2020 12:42,0,2020-09-01 21:51:00,20200901,1,1,10.0,10.0,221000,221000,1598997060.0
5336556,54011,26757,retailer,next-day,app,9/1/2020 21:52,konfirmasi-perubahan,9/2/2020 22:31,0,2020-09-01 21:52:00,20200901,13,2,66.0,10.0,1262750,158500,1598997120.0
5428893,164831,115913,retailer,pick-up,app,9/5/2020 21:55,selesai,9/6/2020 21:19,0,2020-09-05 21:55:00,20200905,7,7,330.0,330.0,6903500,6903500,1599342900.0
5414034,236598,1115512,retailer,pick-up,app,9/5/2020 9:05,selesai,9/5/2020 16:48,0,2020-09-05 09:05:00,20200905,19,0,49.0,0.0,612751,0,1599296700.0
5414036,132745,220134,retailer,pick-up,app,9/5/2020 9:05,selesai,9/7/2020 8:14,0,2020-09-05 09:05:00,20200905,5,2,8.0,2.0,1110000,312000,1599296700.0
5414085,138013,127647,retailer,same-day,app,9/5/2020 9:07,selesai,9/6/2020 12:30,0,2020-09-05 09:07:00,20200905,6,3,39.0,12.0,660500,278000,1599296820.0
5417763,58205,48449,retailer,same-day,app,9/5/2020 10:58,selesai,9/6/2020 16:21,0,2020-09-05 10:58:00,20200905,6,6,90.0,90.0,1585500,1585500,1599303480.0
5185742,138838,270136,retailer,next-day,app,8/26/2020 6:25,selesai,8/26/2020 23:05,0,2020-08-26 06:25:00,20200826,7,0,397.0,0.0,433700,0,1598423100.0
5283377,139473,31657,retailer,pick-up,app,8/30/2020 15:05,selesai,8/31/2020 21:23,0,2020-08-30 15:05:00,20200830,44,6,283.0,31.0,2519350,592350,1598799900.0
5283394,58210,61170,retailer,pick-up,app,8/30/2020 15:06,siap-diambil,8/31/2020 14:46,0,2020-08-30 15:06:00,20200830,12,6,30.0,13.0,1265000,688100,1598799960.0
5059478,56517,24811,retailer,pick-up,app,8/20/2020 9:53,siap-diambil,8/21/2020 21:04,0,2020-08-20 09:53:00,20200820,6,6,7.0,7.0,1104500,1104500,1597917180.0
3700339,53631,132950,retailer,next-day,app,6/16/2020 13:59,selesai,6/18/2020 7:08,0,2020-06-16 13:59:00,20200616,3,0,22.0,0.0,511000,0,1592315940.0
3700373,56644,32474,retailer,same-day,app,6/16/2020 14:01,selesai,6/17/2020 8:07,0,2020-06-16 14:01:00,20200616,1,0,2.0,0.0,54000,0,1592316060.0
3768876,141808,107903,retailer,pick-up,app,6/20/2020 11:32,selesai,6/21/2020 0:29,0,2020-06-20 11:32:00,20200620,3,3,43.0,43.0,1189400,1189400,1592652720.0
3768878,54585,997488,retailer,same-day,app,6/20/2020 11:32,selesai,6/25/2020 7:12,0,2020-06-20 11:32:00,20200620,7,4,170.0,50.0,1407500,916500,1592652720.0
3768908,140260,113278,retailer,pick-up,app,6/20/2020 11:33,selesai,6/21/2020 15:23,0,2020-06-20 11:33:00,20200620,6,6,8.0,8.0,604500,604500,1592652780.0
3768959,55952,58646,retailer,pick-up,app,6/20/2020 11:36,selesai,6/26/2020 14:42,0,2020-06-20 11:36:00,20200620,7,1,114.0,1.0,107088,22100,1592652960.0
3768978,131672,111083,retailer,pick-up,app,6/20/2020 11:37,selesai,6/23/2020 18:14,0,2020-06-20 11:37:00,20200620,2,0,15.0,0.0,251500,0,1592653020.0
3768993,162833,245879,retailer,pick-up,app,6/20/2020 11:37,selesai,6/21/2020 15:38,0,2020-06-20 11:37:00,20200620,9,1,28.0,5.0,556800,111000,1592653020.0
3800932,62674,16786,retailer,pick-up,app,6/22/2020 12:45,selesai,6/24/2020 8:06,0,2020-06-22 12:45:00,20200622,8,1,62.0,10.0,907000,159500,1592829900.0
3800947,54577,35721,retailer,pick-up,app,6/22/2020 12:46,selesai,6/23/2020 8:13,0,2020-06-22 12:46:00,20200622,16,0,75.0,0.0,1071900,0,1592829960.0
3801015,149436,184770,retailer,pick-up,app,6/22/2020 12:49,selesai,6/23/2020 20:46,0,2020-06-22 12:49:00,20200622,23,0,152.0,0.0,248200,0,1592830140.0
3801066,53990,54393,retailer,next-day,app,6/22/2020 12:51,selesai,7/2/2020 12:46,0,2020-06-22 12:51:00,20200622,13,1,255.0,10.0,2245650,158200,1592830260.0
3801098,140568,109453,retailer,pick-up,app,6/22/2020 12:53,selesai,6/23/2020 8:31,0,2020-06-22 12:53:00,20200622,10,9,210.0,180.0,4255000,3592000,1592830380.0
3689577,54831,43203,retailer,same-day,app,6/16/2020 5:45,selesai,6/16/2020 15:39,0,2020-06-16 05:45:00,20200616,3,1,70.0,10.0,190500,106000,1592286300.0
3481756,55081,173415,retailer,pick-up,otc,6/1/2020 16:09,selesai,6/1/2020 16:10,0,2020-06-01 16:09:00,20200601,8,3,82.0,30.0,1849500,647500,1591027740.0
3481758,138206,143464,retailer,pick-up,app,6/1/2020 16:09,selesai,6/5/2020 15:38,0,2020-06-01 16:09:00,20200601,37,3,73.0,7.0,4227300,368000,1591027740.0
3481790,130481,1098908,retailer,pick-up,app,6/1/2020 16:11,selesai,6/1/2020 16:21,0,2020-06-01 16:11:00,20200601,3,0,39.0,0.0,630250,0,1591027860.0
3481839,148844,507746,retailer,same-day,app,6/1/2020 16:15,selesai,6/2/2020 18:04,0,2020-06-01 16:15:00,20200601,26,7,208.0,59.0,2013000,1107500,1591028100.0
3572772,54050,13848,retailer,pick-up,app,6/8/2020 11:20,selesai,6/10/2020 7:34,0,2020-06-08 11:20:00,20200608,21,4,119.0,25.0,1810600,397000,1591615200.0
3572840,57995,20295,retailer,next-day,app,6/8/2020 11:23,selesai,6/9/2020 15:48,0,2020-06-08 11:23:00,20200608,1,1,15.0,15.0,172500,172500,1591615380.0
3572872,54307,3338,retailer,next-day,app,6/8/2020 11:25,selesai,6/11/2020 8:29,0,2020-06-08 11:25:00,20200608,9,0,28.0,0.0,657500,0,1591615500.0
3572889,66121,11632,retailer,next-day,app,6/8/2020 11:25,selesai,6/12/2020 10:58,0,2020-06-08 11:25:00,20200608,5,3,17.0,15.0,552500,249500,1591615500.0
3572891,199030,212396,retailer,pick-up,app,6/8/2020 11:25,selesai,6/13/2020 22:14,0,2020-06-08 11:25:00,20200608,13,0,193.0,0.0,3452000,0,1591615500.0
3572921,56644,29639,retailer,pick-up,app,6/8/2020 11:27,selesai,6/9/2020 8:13,0,2020-06-08 11:27:00,20200608,2,0,14.0,0.0,154200,0,1591615620.0
3797271,57379,49826,retailer,same-day,app,6/22/2020 10:34,selesai,7/5/2020 20:11,0,2020-06-22 10:34:00,20200622,16,4,141.0,35.0,2243500,679000,1592822040.0
3797320,56853,245618,retailer,pick-up,app,6/22/2020 10:36,selesai,7/7/2020 11:43,0,2020-06-22 10:36:00,20200622,11,2,80.0,10.0,637500,168000,1592822160.0
3493371,55289,61759,retailer,next-day,app,6/2/2020 14:42,selesai,6/5/2020 15:40,0,2020-06-02 14:42:00,20200602,14,5,118.0,40.0,1488900,864400,1591108920.0
3493373,58208,11144,retailer,pick-up,app,6/2/2020 14:43,selesai,6/2/2020 17:09,0,2020-06-02 14:43:00,20200602,2,2,9.0,9.0,153100,153100,1591108980.0
3493607,53807,31078,retailer,pick-up,app,6/2/2020 14:55,selesai,6/3/2020 16:10,0,2020-06-02 14:55:00,20200602,3,0,57.0,0.0,207000,0,1591109700.0
3493624,222158,241335,retailer,pick-up,otc,6/2/2020 14:56,selesai,6/2/2020 14:56,0,2020-06-02 14:56:00,20200602,7,0,68.0,0.0,313500,0,1591109760.0
3566705,53825,10887,retailer,pick-up,app,6/8/2020 7:02,selesai,6/11/2020 11:11,0,2020-06-08 07:02:00,20200608,21,4,150.0,21.0,2509150,431700,1591599720.0
3566788,57640,14276,retailer,same-day,app,6/8/2020 7:08,selesai,6/11/2020 11:59,0,2020-06-08 07:08:00,20200608,10,0,82.0,0.0,542000,0,1591600080.0
3567356,58464,88542,retailer,pick-up,app,6/8/2020 7:43,siap-diambil,6/10/2020 18:34,0,2020-06-08 07:43:00,20200608,11,3,43.0,21.0,960700,498300,1591602180.0
3797507,135785,75456,retailer,pick-up,app,6/22/2020 10:42,selesai,6/22/2020 12:56,0,2020-06-22 10:42:00,20200622,4,2,9.0,2.0,791500,391500,1592822520.0
3797520,53835,5192,retailer,next-day,app,6/22/2020 10:42,selesai,6/25/2020 8:59,0,2020-06-22 10:42:00,20200622,9,8,28.0,23.0,461185,454185,1592822520.0
3797590,202720,930924,retailer,same-day,app,6/22/2020 10:44,selesai,7/21/2020 11:41,0,2020-06-22 10:44:00,20200622,13,0,117.0,0.0,1133500,0,1592822640.0
3567960,57409,19596,retailer,pick-up,app,6/8/2020 8:11,selesai,7/8/2020 12:38,0,2020-06-08 08:11:00,20200608,12,5,25.0,14.0,1995000,1060500,1591603860.0
3567975,137175,97188,retailer,pick-up,app,6/8/2020 8:12,selesai,6/9/2020 19:02,0,2020-06-08 08:12:00,20200608,29,1,62.0,2.0,2524500,442000,1591603920.0
5270141,232623,74900,retailer,pick-up,app,8/29/2020 15:53,selesai,9/1/2020 20:13,0,2020-08-29 15:53:00,20200829,23,1,158.0,1.0,489400,44000,1598716380.0
5331777,137063,103017,retailer,pick-up,app,9/1/2020 16:08,selesai,9/1/2020 16:51,0,2020-09-01 16:08:00,20200901,4,2,33.0,3.0,2628200,2060200,1598976480.0
5331877,54202,45543,retailer,pick-up,app,9/1/2020 16:13,selesai,9/6/2020 18:38,0,2020-09-01 16:13:00,20200901,2,0,30.0,0.0,476000,0,1598976780.0
5387044,58380,202578,retailer,pick-up,app,9/4/2020 6:27,selesai,9/5/2020 8:57,0,2020-09-04 06:27:00,20200904,16,5,38.0,11.0,491400,229000,1599200820.0
5387078,56663,58850,retailer,same-day,app,9/4/2020 6:29,konfirmasi-perubahan,9/5/2020 15:57,0,2020-09-04 06:29:00,20200904,18,0,68.0,0.0,205540,0,1599200940.0
5129755,150615,117934,retailer,pick-up,app,8/23/2020 14:00,selesai,8/24/2020 13:51,0,2020-08-23 14:00:00,20200823,10,0,116.0,0.0,6004500,0,1598191200.0
