id,wholesaler_id,retailer_id,buyer_type,shipping_type,order_type,book_time,last_status,last_status_time,anomaly_label
5269932,140320,155503,retailer,pick-up,otc,8/29/2020 15:44,selesai,8/29/2020 15:44,0
5336765,53999,10591,retailer,next-day,app,9/1/2020 22:12,selesai,9/3/2020 15:15,0
5336797,53829,241645,retailer,same-day,app,9/1/2020 22:16,pesanan-dilihat,9/14/2020 12:59,0
5336897,101287,1296466,retailer,pick-up,otc,9/1/2020 22:27,selesai,9/1/2020 22:27,0
5287397,137088,141681,retailer,pick-up,app,8/30/2020 21:13,siap-diambil,9/4/2020 18:49,0
5287429,177146,117868,retailer,pick-up,app,8/30/2020 21:15,selesai,9/4/2020 8:01,0
5287462,67728,43455,retailer,pick-up,app,8/30/2020 21:19,selesai,9/10/2020 6:50,0
5287497,55289,30617,retailer,next-day,app,8/30/2020 21:23,selesai,9/9/2020 10:03,0
5337133,1177300,53603,retailer,pick-up,otc,9/1/2020 23:01,selesai,9/1/2020 23:01,0
5288033,1112175,1199317,retailer,pick-up,app,8/30/2020 22:26,selesai,8/30/2020 22:43,0
5288065,171776,88687,retailer,pick-up,app,8/30/2020 22:31,konfirmasi-perubahan,9/3/2020 21:42,0
5417453,151910,70764,retailer,pick-up,app,9/5/2020 10:49,selesai,9/7/2020 7:26,0
5417471,143918,72690,retailer,pick-up,app,9/5/2020 10:49,selesai,9/14/2020 7:22,0
5386751,142391,4347,retailer,pick-up,app,9/4/2020 6:01,selesai,9/12/2020 8:37,0
5386769,57662,11972,retailer,pick-up,app,9/4/2020 6:03,siap-diambil,9/4/2020 21:41,0
5185550,54737,54196,retailer,same-day,app,8/26/2020 6:09,selesai,8/28/2020 10:20,0
5185599,147545,128438,retailer,same-day,app,8/26/2020 6:14,selesai,8/28/2020 13:26,0
5192469,92271,70331,retailer,pick-up,app,8/26/2020 10:16,selesai,8/27/2020 8:08,0
5186303,58490,11333,retailer,pick-up,app,8/26/2020 7:01,selesai,8/29/2020 11:29,0
3800171,140370,165443,retailer,pick-up,app,6/22/2020 12:13,selesai,7/7/2020 11:18,0
3689118,54200,41215,retailer,pick-up,app,6/15/2020 23:39,selesai,6/16/2020 14:15,0
3689168,151532,1117939,retailer,pick-up,otc,6/15/2020 23:56,selesai,6/15/2020 23:56,0
3689249,130561,72423,retailer,next-day,app,6/16/2020 0:52,selesai,6/17/2020 12:06,0
3480595,199748,96799,retailer,pick-up,app,6/1/2020 14:29,selesai,6/5/2020 19:21,0
3480596,54049,264276,retailer,next-day,app,6/1/2020 14:29,selesai,6/4/2020 16:45,0
3480696,172815,209570,retailer,pick-up,app,6/1/2020 14:38,siap-diambil,6/1/2020 14:46,0
3480727,140100,112717,retailer,same-day,app,6/1/2020 14:41,selesai,6/2/2020 18:54,0
5048959,140598,126295,retailer,same-day,app,8/19/2020 17:38,selesai,8/19/2020 23:18,0
3799668,136345,96952,retailer,pick-up,app,6/22/2020 11:54,selesai,6/24/2020 8:13,0
3572347,173764,162544,retailer,pick-up,app,6/8/2020 11:02,selesai,6/9/2020 9:36,0
3493178,54022,238517,retailer,pick-up,otc,6/2/2020 14:31,selesai,6/2/2020 14:31,0
3493278,169010,169194,retailer,pick-up,app,6/2/2020 14:37,siap-diambil,6/2/2020 17:09,0
3799353,53852,48401,retailer,same-day,app,6/22/2020 11:43,selesai,6/23/2020 23:27,0
3799367,132943,117183,retailer,next-day,app,6/22/2020 11:44,selesai,6/23/2020 17:37,0
3567014,57415,31069,retailer,pick-up,app,6/8/2020 7:24,selesai,6/11/2020 13:01,0
3567081,138013,103090,retailer,pick-up,app,6/8/2020 7:27,selesai,6/8/2020 20:59,0
3567131,133701,71968,retailer,pick-up,app,6/8/2020 7:30,selesai,8/25/2020 9:14,0
3567164,56578,269283,retailer,same-day,app,6/8/2020 7:32,selesai,6/8/2020 10:03,0
3567167,53905,40892,retailer,same-day,app,6/8/2020 7:33,selesai,6/11/2020 4:35,0
3567181,55081,17858,retailer,pick-up,app,6/8/2020 7:33,selesai,6/8/2020 9:55,0
3567414,56084,39055,retailer,pick-up,app,6/8/2020 7:46,selesai,6/8/2020 20:36,0
3567431,139111,110896,retailer,pick-up,app,6/8/2020 7:47,selesai,6/8/2020 17:19,0
3567450,140157,70656,retailer,same-day,app,6/8/2020 7:48,selesai,6/8/2020 12:36,0
3567499,53807,40046,retailer,same-day,app,6/8/2020 7:50,selesai,6/9/2020 16:56,0
5336733,54011,30086,retailer,next-day,app,9/1/2020 22:09,selesai,9/7/2020 1:15,0
5331131,59502,18975,retailer,next-day,app,9/1/2020 15:44,selesai,9/3/2020 18:08,0
5331132,54264,4281,retailer,next-day,app,9/1/2020 15:44,selesai,9/3/2020 11:13,0
5331168,143538,85099,retailer,pick-up,app,9/1/2020 15:45,pesanan-dilihat,9/1/2020 18:39,0
5287329,185240,732800,retailer,pick-up,app,8/30/2020 21:07,siap-diambil,8/31/2020 14:56,0
5331635,139648,152459,retailer,pick-up,app,9/1/2020 16:03,selesai,9/1/2020 16:17,0
5331668,138918,127649,retailer,pick-up,app,9/1/2020 16:04,selesai,9/1/2020 16:25,0
5331685,100492,97019,retailer,next-day,app,9/1/2020 16:05,selesai,9/3/2020 7:30,0
5331456,141978,72119,retailer,next-day,app,9/1/2020 15:56,selesai,9/7/2020 11:54,0
5331486,101585,243832,retailer,same-day,app,9/1/2020 15:57,selesai,9/2/2020 21:53,0
5331490,142968,181135,retailer,pick-up,app,9/1/2020 15:57,selesai,9/9/2020 20:17,0
5331545,55690,51974,retailer,pick-up,app,9/1/2020 15:59,selesai,9/3/2020 7:28,0
5287734,140100,1167524,retailer,pick-up,otc,8/30/2020 21:50,selesai,8/30/2020 21:50,0
5287870,54264,4907,retailer,next-day,app,8/30/2020 22:05,selesai,9/2/2020 16:01,0
5287900,134615,7931,retailer,pick-up,app,8/30/2020 22:08,selesai,8/31/2020 15:25,0
5287902,56157,239849,retailer,pick-up,app,8/30/2020 22:08,selesai,9/5/2020 23:22,0
5417960,173800,245757,retailer,pick-up,app,9/5/2020 11:04,selesai,9/7/2020 9:42,0
5418024,1131454,102779,retailer,pick-up,app,9/5/2020 11:07,selesai,9/13/2020 14:07,0
5428754,54200,251162,retailer,pick-up,app,9/5/2020 21:37,selesai,9/10/2020 19:52,0
5428811,138693,95465,retailer,pick-up,app,9/5/2020 21:44,pesanan-diterima,9/13/2020 19:05,0
5428881,55289,45040,retailer,next-day,app,9/5/2020 21:53,konfirmasi-perubahan,9/11/2020 22:55,0
5417624,57404,33418,retailer,pick-up,app,9/5/2020 10:53,selesai,9/8/2020 12:14,0
5417717,140599,84328,retailer,pick-up,app,9/5/2020 10:56,siap-diambil,9/10/2020 17:27,0
5417724,56620,7484,retailer,same-day,app,9/5/2020 10:56,selesai,9/5/2020 17:07,0
5437780,139096,77727,retailer,pick-up,app,9/6/2020 15:29,selesai,9/11/2020 16:01,0
5437805,150837,163075,retailer,same-day,app,9/6/2020 15:31,selesai,9/11/2020 19:41,0
5437812,91265,218070,retailer,pick-up,app,9/6/2020 15:32,selesai,9/6/2020 20:41,0
5438048,144969,1134785,retailer,pick-up,otc,9/6/2020 15:53,selesai,9/6/2020 15:53,0
5438446,140337,124365,retailer,pick-up,app,9/6/2020 16:27,selesai,9/11/2020 8:34,0
5102528,58508,31489,retailer,pick-up,app,8/22/2020 7:56,selesai,8/23/2020 9:11,0
5182537,131451,69317,retailer,pick-up,app,8/25/2020 19:32,selesai,9/1/2020 11:39,0
5182614,137121,99115,retailer,next-day,app,8/25/2020 19:38,selesai,8/27/2020 14:54,0
5081906,58028,24796,retailer,pick-up,app,8/21/2020 9:57,selesai,8/24/2020 7:34,0
5186190,1177113,179535,retailer,pick-up,app,8/26/2020 6:56,selesai,8/26/2020 16:22,0
5190366,138995,629675,retailer,pick-up,app,8/26/2020 9:15,siap-diambil,8/26/2020 9:20,0
5190425,162151,242484,retailer,pick-up,app,8/26/2020 9:16,selesai,8/30/2020 11:21,0
3774220,150878,170997,retailer,pick-up,app,6/20/2020 15:50,pesanan-diterima,8/17/2020 22:13,0
3774247,183360,231795,retailer,pick-up,otc,6/20/2020 15:51,selesai,6/20/2020 15:51,0
3774356,132943,144504,retailer,pick-up,otc,6/20/2020 15:56,selesai,6/20/2020 15:56,0
3799717,135147,128170,retailer,same-day,app,6/22/2020 11:56,selesai,6/24/2020 17:22,0
3799792,57933,40962,retailer,same-day,app,6/22/2020 11:59,konfirmasi-perubahan,6/22/2020 12:07,0
3796750,153786,97293,retailer,pick-up,app,6/22/2020 10:20,konfirmasi-perubahan,6/28/2020 16:30,0
3796816,249792,50110,retailer,same-day,app,6/22/2020 10:22,selesai,6/26/2020 7:14,0
3767804,54000,6587,retailer,same-day,app,6/20/2020 10:51,selesai,6/25/2020 8:46,0
3767863,137019,113377,retailer,pick-up,app,6/20/2020 10:53,selesai,6/24/2020 10:08,0
3767868,165587,151046,retailer,pick-up,app,6/20/2020 10:53,selesai,7/16/2020 19:54,0
3767870,136318,1123519,retailer,pick-up,otc,6/20/2020 10:53,selesai,6/20/2020 10:53,0
3797911,173270,118857,retailer,pick-up,app,6/22/2020 10:53,selesai,6/24/2020 11:09,0
3797943,157238,1113277,retailer,pick-up,otc,6/22/2020 10:54,selesai,6/22/2020 10:54,0
3493943,132943,112731,retailer,next-day,app,6/2/2020 15:15,selesai,6/3/2020 23:27,0
3573538,1131,235639,retailer,pick-up,otc,6/8/2020 11:53,selesai,6/15/2020 11:52,0
3573572,56525,24532,retailer,pick-up,app,6/8/2020 11:55,selesai,6/15/2020 8:50,0
5265399,57991,47430,retailer,same-day,app,8/29/2020 12:41,selesai,8/31/2020 9:30,0
5265433,249792,63822,retailer,same-day,app,8/29/2020 12:43,selesai,9/1/2020 9:44,0
5265440,57796,192688,retailer,pick-up,app,8/29/2020 12:43,selesai,8/31/2020 7:57,0
5227070,139619,71237,retailer,pick-up,app,8/27/2020 17:06,selesai,8/31/2020 10:17,0
5269786,148405,136090,retailer,pick-up,app,8/29/2020 15:36,siap-diambil,9/13/2020 10:17,0
5269843,54057,25895,retailer,pick-up,app,8/29/2020 15:39,selesai,9/3/2020 20:37,0
5269886,232688,76097,retailer,pick-up,app,8/29/2020 15:42,selesai,9/3/2020 10:33,0
5234256,134903,190532,retailer,pick-up,app,8/28/2020 7:57,selesai,8/29/2020 16:45,0
5282788,134896,123036,retailer,pick-up,app,8/30/2020 14:20,selesai,9/2/2020 11:46,0
5269450,159897,1122060,retailer,pick-up,app,8/29/2020 15:21,selesai,9/3/2020 22:46,0
5269952,194081,20413,retailer,pick-up,app,8/29/2020 15:45,selesai,9/4/2020 19:17,0
5269979,190269,110745,retailer,pick-up,app,8/29/2020 15:47,selesai,9/2/2020 18:27,0
5269984,1116549,1195941,retailer,pick-up,app,8/29/2020 15:47,selesai,8/30/2020 10:03,0
5270043,140320,199805,retailer,pick-up,otc,8/29/2020 15:50,selesai,8/29/2020 15:50,0
5336768,135779,181483,retailer,pick-up,otc,9/1/2020 22:12,selesai,9/1/2020 22:12,0
5336795,145029,1124091,retailer,pick-up,otc,9/1/2020 22:16,selesai,9/1/2020 22:16,0
5336868,139702,201786,retailer,pick-up,app,9/1/2020 22:23,selesai,9/11/2020 7:36,0
5336902,145029,1150999,retailer,pick-up,otc,9/1/2020 22:27,selesai,9/1/2020 22:27,0
5336936,57949,48407,retailer,pick-up,app,9/1/2020 22:33,selesai,9/11/2020 7:22,0
5336968,166626,1224134,retailer,pick-up,otc,9/1/2020 22:38,selesai,9/1/2020 22:38,0
5287491,63024,68528,retailer,next-day,app,8/30/2020 21:22,selesai,8/31/2020 16:23,0
5287527,249792,240784,retailer,next-day,app,8/30/2020 21:26,selesai,9/1/2020 9:40,0
5287534,58492,46354,retailer,next-day,app,8/30/2020 21:27,selesai,9/3/2020 12:09,0
5287568,170118,172038,retailer,pick-up,app,8/30/2020 21:32,selesai,9/2/2020 22:17,0
5288004,139675,147179,retailer,pick-up,app,8/30/2020 22:23,selesai,9/3/2020 7:32,0
5288034,90350,13494,retailer,pick-up,app,8/30/2020 22:26,selesai,9/16/2020 14:17,0
5417449,60593,23966,retailer,pick-up,app,9/5/2020 10:49,selesai,9/8/2020 14:28,0
5386674,143918,76878,retailer,pick-up,app,9/4/2020 5:51,selesai,9/7/2020 6:50,0
5386729,220082,1128412,retailer,pick-up,app,9/4/2020 5:57,selesai,9/4/2020 7:08,0
5386797,53841,163654,retailer,pick-up,app,9/4/2020 6:05,selesai,9/7/2020 21:40,0
5386808,131451,183947,retailer,pick-up,app,9/4/2020 6:06,siap-diambil,9/4/2020 6:30,0
5428956,168345,118820,retailer,pick-up,app,9/5/2020 22:05,selesai,9/10/2020 9:15,0
5185613,1101189,1227549,retailer,pick-up,app,8/26/2020 6:15,selesai,8/27/2020 5:07,0
5182448,236598,1171833,retailer,same-day,app,8/25/2020 19:25,selesai,8/27/2020 15:45,0
3689188,66021,99926,retailer,pick-up,app,6/16/2020 0:04,selesai,6/18/2020 19:48,0
3480641,1131,1101249,retailer,pick-up,otc,6/1/2020 14:33,selesai,6/8/2020 14:30,0
3480709,238603,1098358,retailer,pick-up,otc,6/1/2020 14:39,selesai,6/1/2020 14:39,0
3572366,137674,119859,retailer,pick-up,app,6/8/2020 11:03,selesai,6/26/2020 9:45,0
3493150,139081,156240,retailer,same-day,app,6/2/2020 14:30,selesai,6/4/2020 12:19,0
3493209,140151,224860,retailer,pick-up,otc,6/2/2020 14:33,selesai,6/2/2020 14:33,0
3493218,139081,86534,retailer,same-day,app,6/2/2020 14:33,selesai,6/4/2020 11:12,0
3493282,54480,2609,retailer,pick-up,app,6/2/2020 14:37,selesai,6/8/2020 8:04,0
3493318,135619,123827,retailer,pick-up,app,6/2/2020 14:39,selesai,6/3/2020 8:26,0
3567052,143964,208054,retailer,pick-up,app,6/8/2020 7:25,selesai,6/8/2020 11:07,0
3567088,142655,110585,retailer,pick-up,app,6/8/2020 7:28,selesai,6/10/2020 11:38,0
3567109,53875,12128,retailer,pick-up,app,6/8/2020 7:29,selesai,6/11/2020 9:36,0
3567145,140344,106649,retailer,pick-up,app,6/8/2020 7:31,selesai,6/8/2020 18:05,0
3567154,130498,90795,retailer,pick-up,app,6/8/2020 7:32,pesanan-diterima,7/1/2020 10:47,0
3567177,57970,66353,retailer,same-day,app,6/8/2020 7:33,selesai,6/8/2020 14:49,0
3567179,135291,124490,retailer,pick-up,app,6/8/2020 7:33,selesai,6/10/2020 7:58,0
3567186,135619,144442,retailer,pick-up,app,6/8/2020 7:34,selesai,6/11/2020 8:07,0
3567420,130615,107522,retailer,pick-up,app,6/8/2020 7:46,selesai,6/10/2020 15:54,0
3567422,54307,37729,retailer,pick-up,app,6/8/2020 7:46,selesai,6/8/2020 16:29,0
3567454,139509,127041,retailer,pick-up,app,6/8/2020 7:48,selesai,6/8/2020 16:27,0
3567488,54837,51723,retailer,pick-up,app,6/8/2020 7:49,selesai,6/8/2020 16:20,0
3567522,54048,56780,retailer,pick-up,app,6/8/2020 7:52,selesai,6/10/2020 16:05,0
5331613,137934,122305,retailer,pick-up,app,9/1/2020 16:02,selesai,9/1/2020 19:26,0
5331622,1193555,1237578,retailer,pick-up,app,9/1/2020 16:02,selesai,9/2/2020 8:36,0
5331690,54214,38829,retailer,next-day,app,9/1/2020 16:05,selesai,9/3/2020 14:27,0
5336402,57655,7886,retailer,pick-up,otc,9/1/2020 21:37,selesai,9/1/2020 21:37,0
5336536,54449,38939,retailer,next-day,app,9/1/2020 21:50,selesai,9/3/2020 11:41,0
5418051,54013,20694,retailer,same-day,app,9/5/2020 11:07,selesai,9/6/2020 21:18,0
5414041,150588,70935,retailer,same-day,app,9/5/2020 9:05,selesai,9/7/2020 7:35,0
5414182,101429,508537,retailer,pick-up,app,9/5/2020 9:09,selesai,9/7/2020 21:06,0
5166334,1180976,88890,retailer,pick-up,app,8/25/2020 9:17,selesai,8/25/2020 15:51,0
5185679,54737,38978,retailer,same-day,app,8/26/2020 6:21,selesai,8/30/2020 13:22,0
5185788,140204,496375,retailer,pick-up,app,8/26/2020 6:29,selesai,8/31/2020 16:52,0
5182714,170856,102745,retailer,same-day,app,8/25/2020 19:44,selesai,8/26/2020 17:54,0
5398157,230348,42779,retailer,pick-up,app,9/4/2020 13:02,selesai,9/7/2020 9:36,0
5398159,149170,202632,retailer,pick-up,app,9/4/2020 13:02,selesai,9/4/2020 14:59,0
5398174,138678,1241216,retailer,pick-up,otc,9/4/2020 13:02,selesai,9/4/2020 13:02,0
5398225,135779,138257,retailer,pick-up,otc,9/4/2020 13:04,selesai,9/4/2020 13:04,0
5398227,57629,29601,retailer,pick-up,app,9/4/2020 13:04,siap-diambil,9/8/2020 6:05,0
5081942,58028,24796,retailer,pick-up,app,8/21/2020 9:58,selesai,8/24/2020 7:34,0
5190189,145608,80706,retailer,pick-up,app,8/26/2020 9:10,selesai,8/28/2020 7:49,0
5190287,230531,234999,retailer,pick-up,app,8/26/2020 9:12,selesai,8/28/2020 11:03,0
5059378,223410,35303,retailer,pick-up,app,8/20/2020 9:49,selesai,8/20/2020 20:59,0
5059465,147289,178617,retailer,pick-up,app,8/20/2020 9:52,selesai,8/21/2020 19:22,0
5059712,56578,436921,retailer,pick-up,app,8/20/2020 10:00,selesai,8/21/2020 8:47,0
3554688,58508,31489,retailer,pick-up,app,6/6/2020 18:37,selesai,6/10/2020 14:58,0
3688939,54007,40856,retailer,pick-up,app,6/15/2020 22:49,siap-diambil,6/17/2020 10:12,0
3689026,139137,78644,retailer,next-day,app,6/15/2020 23:11,selesai,6/18/2020 7:02,0
3689075,136986,190828,retailer,pick-up,otc,6/15/2020 23:25,selesai,6/15/2020 23:25,0
3803319,53834,1115058,retailer,pick-up,otc,6/22/2020 14:26,selesai,6/22/2020 14:26,0
3480435,143879,231189,retailer,same-day,app,6/1/2020 14:18,selesai,6/3/2020 10:59,0
3480471,53744,224693,retailer,next-day,app,6/1/2020 14:20,selesai,6/7/2020 17:57,0
3480488,54022,242594,retailer,pick-up,otc,6/1/2020 14:21,selesai,6/1/2020 14:21,0
3779121,56677,236603,retailer,pick-up,app,6/21/2020 6:57,selesai,6/28/2020 7:04,0
3779170,184888,224238,retailer,pick-up,otc,6/21/2020 7:03,selesai,6/21/2020 7:03,0
3779172,135765,69516,retailer,pick-up,app,6/21/2020 7:03,selesai,6/25/2020 11:35,0
3600918,150615,117934,retailer,pick-up,app,6/10/2020 8:48,selesai,6/10/2020 9:52,0
3767521,91878,229397,retailer,pick-up,app,6/20/2020 10:39,selesai,6/27/2020 19:36,0
3767574,54577,35721,retailer,pick-up,app,6/20/2020 10:42,selesai,6/20/2020 16:16,0
3767589,235793,1107578,retailer,pick-up,app,6/20/2020 10:42,selesai,6/20/2020 14:20,0
3767608,137934,122407,retailer,pick-up,app,6/20/2020 10:43,selesai,6/20/2020 12:23,0
3767623,151962,201694,retailer,pick-up,app,6/20/2020 10:44,selesai,6/20/2020 17:50,0
3767674,53744,270037,retailer,pick-up,app,6/20/2020 10:45,konfirmasi-perubahan,6/24/2020 9:57,0
3573174,136340,121696,retailer,pick-up,app,6/8/2020 11:37,selesai,6/9/2020 17:33,0
3573189,207938,60270,retailer,same-day,app,6/8/2020 11:37,selesai,6/8/2020 15:45,0
3573240,134903,87582,retailer,pick-up,app,6/8/2020 11:40,selesai,6/9/2020 11:19,0
3573359,56553,49729,retailer,pick-up,app,6/8/2020 11:45,selesai,6/9/2020 21:30,0
3573389,53912,147692,retailer,pick-up,app,6/8/2020 11:46,selesai,6/11/2020 9:51,0
3573408,54054,15647,retailer,pick-up,app,6/8/2020 11:47,selesai,6/10/2020 15:37,0
3573457,54006,40988,retailer,pick-up,app,6/8/2020 11:49,selesai,6/10/2020 14:51,0
3774594,58002,174291,retailer,pick-up,app,6/20/2020 16:09,selesai,6/21/2020 7:54,0
3774641,233815,46881,retailer,pick-up,app,6/20/2020 16:12,selesai,7/16/2020 16:32,0
3800194,58212,40057,retailer,same-day,app,6/22/2020 12:15,selesai,6/24/2020 15:03,0
3800211,137986,1116134,retailer,pick-up,app,6/22/2020 12:15,selesai,6/22/2020 12:48,0
3800245,132183,194665,retailer,same-day,app,6/22/2020 12:16,selesai,6/22/2020 13:23,0
3800279,132747,257768,retailer,pick-up,app,6/22/2020 12:17,siap-diambil,7/3/2020 5:39,0
3800330,148246,196715,retailer,pick-up,otc,6/22/2020 12:19,selesai,6/22/2020 12:19,0
3566839,55952,228073,retailer,same-day,app,6/8/2020 7:12,selesai,6/11/2020 15:28,0
3566858,238099,120167,retailer,pick-up,app,6/8/2020 7:13,selesai,6/8/2020 9:33,0
3566924,133489,1110648,retailer,pick-up,otc,6/8/2020 7:17,selesai,6/27/2020 11:54,0
3566939,169010,79218,retailer,pick-up,app,6/8/2020 7:18,selesai,6/8/2020 22:52,0
5197743,226471,133889,retailer,pick-up,app,8/26/2020 13:13,selesai,8/26/2020 13:19,0
5331075,212263,1224192,retailer,pick-up,app,9/1/2020 15:41,siap-diambil,9/2/2020 11:22,0
5287323,246844,107983,retailer,pick-up,app,8/30/2020 21:06,pesanan-diterima,9/5/2020 10:48,0
5331611,1109058,85682,retailer,pick-up,app,9/1/2020 16:02,selesai,9/3/2020 21:30,0
5336538,141497,1167226,retailer,same-day,app,9/1/2020 21:50,selesai,9/5/2020 7:11,0
5336557,137882,138643,retailer,pick-up,app,9/1/2020 21:52,selesai,9/2/2020 17:42,0
5418045,140573,124530,retailer,same-day,app,9/5/2020 11:07,selesai,9/8/2020 20:34,0
5418047,54199,4340,retailer,pick-up,app,9/5/2020 11:07,selesai,9/7/2020 21:01,0
5428911,54297,140931,retailer,next-day,app,9/5/2020 21:58,konfirmasi-perubahan,9/8/2020 6:31,0
5269772,230531,239778,retailer,pick-up,app,8/29/2020 15:36,selesai,9/1/2020 10:12,0
5269806,148405,112800,retailer,pick-up,app,8/29/2020 15:38,pesanan-diterima,9/7/2020 13:15,0
5269874,54459,89500,retailer,pick-up,app,8/29/2020 15:41,selesai,9/5/2020 12:13,0
5282759,1181215,82435,retailer,pick-up,app,8/30/2020 14:18,selesai,8/30/2020 19:14,0
5282810,141409,247,retailer,pick-up,app,8/30/2020 14:22,siap-diambil,9/9/2020 16:52,0
5282844,153762,235382,retailer,pick-up,app,8/30/2020 14:26,selesai,8/30/2020 15:32,0
5269372,154557,199922,retailer,pick-up,otc,8/29/2020 15:17,selesai,8/29/2020 15:17,0
5269506,155450,1132135,retailer,pick-up,app,8/29/2020 15:23,selesai,9/2/2020 9:16,0
5269523,241806,121000,retailer,pick-up,app,8/29/2020 15:24,selesai,9/15/2020 12:28,0
5269923,60622,64804,retailer,pick-up,app,8/29/2020 15:44,selesai,9/1/2020 19:12,0
5269942,147289,1205766,retailer,pick-up,app,8/29/2020 15:45,siap-diambil,8/29/2020 17:13,0
5336841,56141,58875,retailer,pick-up,app,9/1/2020 22:21,selesai,9/9/2020 8:43,0
5336909,233262,79728,retailer,same-day,app,9/1/2020 22:27,selesai,9/2/2020 17:34,0
5337007,56156,163571,retailer,pick-up,app,9/1/2020 22:44,selesai,9/3/2020 23:25,0
5287405,66104,578538,retailer,pick-up,app,8/30/2020 21:14,selesai,9/3/2020 12:30,0
5287454,1132,53715,retailer,pick-up,app,8/30/2020 21:18,siap-diambil,8/31/2020 9:27,0
5287490,139568,145406,retailer,pick-up,app,8/30/2020 21:22,selesai,8/31/2020 22:44,0
5287573,137700,103377,retailer,pick-up,app,8/30/2020 21:32,siap-diambil,8/31/2020 18:51,0
5287958,55253,25674,retailer,same-day,app,8/30/2020 22:16,selesai,9/1/2020 9:13,0
5287988,232003,123200,retailer,pick-up,app,8/30/2020 22:20,siap-diambil,9/9/2020 0:24,0
5288005,148246,214425,retailer,pick-up,otc,8/30/2020 22:23,selesai,8/30/2020 22:23,0
5288056,54737,13344,retailer,next-day,app,8/30/2020 22:30,selesai,9/2/2020 14:29,0
5288075,1193555,14892,retailer,pick-up,app,8/30/2020 22:32,selesai,8/31/2020 12:02,0
5417461,56644,168502,retailer,pick-up,app,9/5/2020 10:49,selesai,9/10/2020 15:44,0
5192511,1125406,1132098,retailer,pick-up,otc,8/26/2020 10:17,selesai,8/26/2020 10:17,0
5182451,147545,115269,retailer,next-day,app,8/25/2020 19:25,selesai,8/27/2020 12:48,0
5186312,54011,40734,retailer,same-day,app,8/26/2020 7:02,selesai,8/30/2020 7:44,0
3500190,134903,190532,retailer,pick-up,app,6/3/2020 8:33,selesai,6/5/2020 8:20,0
